,file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
2078,00961884_1899.tif,88222258_2277.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00961884_1899.tif,mutagenicity_evaluation_of/88222258_2277.tif,1
2079,00961884_1899.tif,506389250.tif,mutagenicity_evaluation_of,alpha_recognition_thresold_attribute_profile,mutagenicity_evaluation_of/00961884_1899.tif,alpha_recognition_thresold_attribute_profile/506389250.tif,0
2080,89978664_8680.tif,89507290_7306.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/89978664_8680.tif,mutagenicity_evaluation_of/89507290_7306.tif,1
2081,89978664_8680.tif,0011920135.tif,mutagenicity_evaluation_of,the_american_tobacco_company_production_specifications,mutagenicity_evaluation_of/89978664_8680.tif,the_american_tobacco_company_production_specifications/0011920135.tif,0
2082,89467584_7600.tif,00834492_4509.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/89467584_7600.tif,mutagenicity_evaluation_of/00834492_4509.tif,1
2083,89467584_7600.tif,0060170358.tif,mutagenicity_evaluation_of,the_american_tobacco_company_memorandum_2,mutagenicity_evaluation_of/89467584_7600.tif,the_american_tobacco_company_memorandum_2/0060170358.tif,0
2084,88197325_7344.tif,00864121_4137.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/88197325_7344.tif,mutagenicity_evaluation_of/00864121_4137.tif,1
2085,88197325_7344.tif,2057481649_2057481650.tif,mutagenicity_evaluation_of,aldrich_chemical_co,mutagenicity_evaluation_of/88197325_7344.tif,aldrich_chemical_co/2057481649_2057481650.tif,0
2086,88202448_2464.tif,80215025_5041.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/88202448_2464.tif,mutagenicity_evaluation_of/80215025_5041.tif,1
2087,88202448_2464.tif,506389295.tif,mutagenicity_evaluation_of,alpha_recognition_thresold_attribute_profile,mutagenicity_evaluation_of/88202448_2464.tif,alpha_recognition_thresold_attribute_profile/506389295.tif,0
2088,89979113_9131.tif,89978664_8680.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/89979113_9131.tif,mutagenicity_evaluation_of/89978664_8680.tif,1
2089,89979113_9131.tif,0001139728.tif,mutagenicity_evaluation_of,ted_bates_production_bill,mutagenicity_evaluation_of/89979113_9131.tif,ted_bates_production_bill/0001139728.tif,0
2090,87671641_87671659.tif,88222258_2277.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/87671641_87671659.tif,mutagenicity_evaluation_of/88222258_2277.tif,1
2091,87671641_87671659.tif,0001139775.tif,mutagenicity_evaluation_of,ted_bates_production_bill,mutagenicity_evaluation_of/87671641_87671659.tif,ted_bates_production_bill/0001139775.tif,0
2092,00840204_0222.tif,80033283_3299.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00840204_0222.tif,mutagenicity_evaluation_of/80033283_3299.tif,1
2093,00840204_0222.tif,2057411345.tif,mutagenicity_evaluation_of,aldrich_chemical_co,mutagenicity_evaluation_of/00840204_0222.tif,aldrich_chemical_co/2057411345.tif,0
2094,00834492_4509.tif,00840204_0222.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00834492_4509.tif,mutagenicity_evaluation_of/00840204_0222.tif,1
2095,00834492_4509.tif,2057466360_2057466362.tif,mutagenicity_evaluation_of,aldrich_chemical_co,mutagenicity_evaluation_of/00834492_4509.tif,aldrich_chemical_co/2057466360_2057466362.tif,0
2096,80034664_4685.tif,88196105_6121a.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/80034664_4685.tif,mutagenicity_evaluation_of/88196105_6121a.tif,1
2097,80034664_4685.tif,2063117540.tif,mutagenicity_evaluation_of,request_for_special_mailing_messenger,mutagenicity_evaluation_of/80034664_4685.tif,request_for_special_mailing_messenger/2063117540.tif,0
2098,88196105_6121a.tif,89507290_7306.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/88196105_6121a.tif,mutagenicity_evaluation_of/89507290_7306.tif,1
2099,88196105_6121a.tif,2074693116.tif,mutagenicity_evaluation_of,philip_morris_facsimile_transmission,mutagenicity_evaluation_of/88196105_6121a.tif,philip_morris_facsimile_transmission/2074693116.tif,0
2100,00965378_5379.tif,89467801_7818.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00965378_5379.tif,mutagenicity_evaluation_of/89467801_7818.tif,1
2101,00965378_5379.tif,84463804_3812.tif,mutagenicity_evaluation_of,cigarette_portifolio_screening_questionnaire,mutagenicity_evaluation_of/00965378_5379.tif,cigarette_portifolio_screening_questionnaire/84463804_3812.tif,0
2102,88222148_2167.tif,80034664_4685.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/88222148_2167.tif,mutagenicity_evaluation_of/80034664_4685.tif,1
2103,88222148_2167.tif,2074837495.tif,mutagenicity_evaluation_of,philip_morris_facsimile_transmission,mutagenicity_evaluation_of/88222148_2167.tif,philip_morris_facsimile_transmission/2074837495.tif,0
2104,89467801_7818.tif,00965378_5379.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/89467801_7818.tif,mutagenicity_evaluation_of/00965378_5379.tif,1
2105,89467801_7818.tif,2057438298_2057438299.tif,mutagenicity_evaluation_of,aldrich_chemical_co,mutagenicity_evaluation_of/89467801_7818.tif,aldrich_chemical_co/2057438298_2057438299.tif,0
2106,88220193_0212.tif,88196105_6121a.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/88220193_0212.tif,mutagenicity_evaluation_of/88196105_6121a.tif,1
2107,88220193_0212.tif,0001139839.tif,mutagenicity_evaluation_of,ted_bates_production_bill,mutagenicity_evaluation_of/88220193_0212.tif,ted_bates_production_bill/0001139839.tif,0
2108,00864121_4137.tif,00840204_0222.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00864121_4137.tif,mutagenicity_evaluation_of/00840204_0222.tif,1
2109,00864121_4137.tif,2024001592_2024001593.tif,mutagenicity_evaluation_of,product_opinion_laboratory,mutagenicity_evaluation_of/00864121_4137.tif,product_opinion_laboratory/2024001592_2024001593.tif,0
2110,00860568_0585.tif,00961884_1899.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00860568_0585.tif,mutagenicity_evaluation_of/00961884_1899.tif,1
2111,00860568_0585.tif,0001139828.tif,mutagenicity_evaluation_of,ted_bates_production_bill,mutagenicity_evaluation_of/00860568_0585.tif,ted_bates_production_bill/0001139828.tif,0
2112,80215025_5041.tif,00831401_00831420.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/80215025_5041.tif,mutagenicity_evaluation_of/00831401_00831420.tif,1
2113,80215025_5041.tif,0001228033.tif,mutagenicity_evaluation_of,cigarrete_study,mutagenicity_evaluation_of/80215025_5041.tif,cigarrete_study/0001228033.tif,0
2114,89978279_8298.tif,89978664_8680.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/89978279_8298.tif,mutagenicity_evaluation_of/89978664_8680.tif,1
2115,89978279_8298.tif,2074676342.tif,mutagenicity_evaluation_of,philip_morris_facsimile_transmission,mutagenicity_evaluation_of/89978279_8298.tif,philip_morris_facsimile_transmission/2074676342.tif,0
2116,00833193_00833212.tif,88222258_2277.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00833193_00833212.tif,mutagenicity_evaluation_of/88222258_2277.tif,1
2117,00833193_00833212.tif,2057442661_2057442662.tif,mutagenicity_evaluation_of,aldrich_chemical_co,mutagenicity_evaluation_of/00833193_00833212.tif,aldrich_chemical_co/2057442661_2057442662.tif,0
2118,00833144_00833158.tif,80040447_0463.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/00833144_00833158.tif,mutagenicity_evaluation_of/80040447_0463.tif,1
2119,00833144_00833158.tif,0001233180.tif,mutagenicity_evaluation_of,for_kool_and_cigarette_study,mutagenicity_evaluation_of/00833144_00833158.tif,for_kool_and_cigarette_study/0001233180.tif,0
2120,88952292_2309.tif,80215025_5041.tif,mutagenicity_evaluation_of,mutagenicity_evaluation_of,mutagenicity_evaluation_of/88952292_2309.tif,mutagenicity_evaluation_of/80215025_5041.tif,1
2121,88952292_2309.tif,2505100571.tif,mutagenicity_evaluation_of,infbio_vorgang,mutagenicity_evaluation_of/88952292_2309.tif,infbio_vorgang/2505100571.tif,0
2122,0001228149.tif,0001228133.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228149.tif,cigarrete_study/0001228133.tif,1
2123,0001228149.tif,2074674401.tif,cigarrete_study,philip_morris_facsimile_transmission,cigarrete_study/0001228149.tif,philip_morris_facsimile_transmission/2074674401.tif,0
2124,0001228132.tif,0001228002.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228132.tif,cigarrete_study/0001228002.tif,1
2125,0001228132.tif,0001139679.tif,cigarrete_study,ted_bates_production_bill,cigarrete_study/0001228132.tif,ted_bates_production_bill/0001139679.tif,0
2126,0001228032.tif,0001227922.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228032.tif,cigarrete_study/0001227922.tif,1
2127,0001228032.tif,2075045396.tif,cigarrete_study,philip_morris_facsimile_transmission,cigarrete_study/0001228032.tif,philip_morris_facsimile_transmission/2075045396.tif,0
2128,0001228033.tif,0001227942.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228033.tif,cigarrete_study/0001227942.tif,1
2129,0001228033.tif,2057460533_2057460534.tif,cigarrete_study,aldrich_chemical_co,cigarrete_study/0001228033.tif,aldrich_chemical_co/2057460533_2057460534.tif,0
2130,0001228050.tif,0001228088.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228050.tif,cigarrete_study/0001228088.tif,1
2131,0001228050.tif,2074135385.tif,cigarrete_study,philip_morris_facsimile_transmission,cigarrete_study/0001228050.tif,philip_morris_facsimile_transmission/2074135385.tif,0
2132,0001228034.tif,0001227944.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228034.tif,cigarrete_study/0001227944.tif,1
2133,0001228034.tif,0001139597.tif,cigarrete_study,ted_bates_production_bill,cigarrete_study/0001228034.tif,ted_bates_production_bill/0001139597.tif,0
2134,0001228000.tif,0001228003.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228000.tif,cigarrete_study/0001228003.tif,1
2135,0001228000.tif,2084365684.tif,cigarrete_study,marlboro_bar_program_contract_top_sheet,cigarrete_study/0001228000.tif,marlboro_bar_program_contract_top_sheet/2084365684.tif,0
2136,0001228031.tif,0001228134.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228031.tif,cigarrete_study/0001228134.tif,1
2137,0001228031.tif,2074135010.tif,cigarrete_study,philip_morris_facsimile_transmission,cigarrete_study/0001228031.tif,philip_morris_facsimile_transmission/2074135010.tif,0
2138,0001228051.tif,0001228134.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228051.tif,cigarrete_study/0001228134.tif,1
2139,0001228051.tif,0011920333.tif,cigarrete_study,the_american_tobacco_company_production_specifications,cigarrete_study/0001228051.tif,the_american_tobacco_company_production_specifications/0011920333.tif,0
2140,0001227920.tif,0001228033.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001227920.tif,cigarrete_study/0001228033.tif,1
2141,0001227920.tif,2083825032.tif,cigarrete_study,marlboro_bar_program_contract_top_sheet,cigarrete_study/0001227920.tif,marlboro_bar_program_contract_top_sheet/2083825032.tif,0
2142,0001228088.tif,0001228031.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228088.tif,cigarrete_study/0001228031.tif,1
2143,0001228088.tif,2057486131_2057486132.tif,cigarrete_study,aldrich_chemical_co,cigarrete_study/0001228088.tif,aldrich_chemical_co/2057486131_2057486132.tif,0
2144,0001228134.tif,0001227982.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228134.tif,cigarrete_study/0001227982.tif,1
2145,0001228134.tif,81305360.tif,cigarrete_study,a_and_b_compound_results_summary,cigarrete_study/0001228134.tif,a_and_b_compound_results_summary/81305360.tif,0
2146,0001228053.tif,0001228095.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228053.tif,cigarrete_study/0001228095.tif,1
2147,0001228053.tif,84459364_9370.tif,cigarrete_study,cigarette_portifolio_screening_questionnaire,cigarrete_study/0001228053.tif,cigarette_portifolio_screening_questionnaire/84459364_9370.tif,0
2148,0001227983.tif,0001227922.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001227983.tif,cigarrete_study/0001227922.tif,1
2149,0001227983.tif,2024002224_2024002225.tif,cigarrete_study,product_opinion_laboratory,cigarrete_study/0001227983.tif,product_opinion_laboratory/2024002224_2024002225.tif,0
2150,0001227942.tif,0001228051.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001227942.tif,cigarrete_study/0001228051.tif,1
2151,0001227942.tif,2024001730_2024001731.tif,cigarrete_study,product_opinion_laboratory,cigarrete_study/0001227942.tif,product_opinion_laboratory/2024001730_2024001731.tif,0
2152,0001228002.tif,0001227982.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228002.tif,cigarrete_study/0001227982.tif,1
2153,0001228002.tif,0001139657.tif,cigarrete_study,ted_bates_production_bill,cigarrete_study/0001228002.tif,ted_bates_production_bill/0001139657.tif,0
2154,0001227982.tif,0001228031.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001227982.tif,cigarrete_study/0001228031.tif,1
2155,0001227982.tif,2501661167.tif,cigarrete_study,inbifoo_monthly_report,cigarrete_study/0001227982.tif,inbifoo_monthly_report/2501661167.tif,0
2156,0001228089.tif,0001228133.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228089.tif,cigarrete_study/0001228133.tif,1
2157,0001228089.tif,2057411171_2057411172.tif,cigarrete_study,aldrich_chemical_co,cigarrete_study/0001228089.tif,aldrich_chemical_co/2057411171_2057411172.tif,0
2158,0001227922.tif,0001228000.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001227922.tif,cigarrete_study/0001228000.tif,1
2159,0001227922.tif,2024001768_2024001769.tif,cigarrete_study,product_opinion_laboratory,cigarrete_study/0001227922.tif,product_opinion_laboratory/2024001768_2024001769.tif,0
2160,0001228133.tif,0001228105.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228133.tif,cigarrete_study/0001228105.tif,1
2161,0001228133.tif,00833193_00833212.tif,cigarrete_study,mutagenicity_evaluation_of,cigarrete_study/0001228133.tif,mutagenicity_evaluation_of/00833193_00833212.tif,0
2162,0001227944.tif,0001228033.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001227944.tif,cigarrete_study/0001228033.tif,1
2163,0001227944.tif,88197325_7344.tif,cigarrete_study,mutagenicity_evaluation_of,cigarrete_study/0001227944.tif,mutagenicity_evaluation_of/88197325_7344.tif,0
2164,0001228003.tif,0001228002.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228003.tif,cigarrete_study/0001228002.tif,1
2165,0001228003.tif,2075970530.tif,cigarrete_study,philip_morris_facsimile_transmission,cigarrete_study/0001228003.tif,philip_morris_facsimile_transmission/2075970530.tif,0
2166,0001228105.tif,0001228051.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228105.tif,cigarrete_study/0001228051.tif,1
2167,0001228105.tif,84458487_8493.tif,cigarrete_study,cigarette_portifolio_screening_questionnaire,cigarrete_study/0001228105.tif,cigarette_portifolio_screening_questionnaire/84458487_8493.tif,0
2168,0001228150.tif,0001227922.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228150.tif,cigarrete_study/0001227922.tif,1
2169,0001228150.tif,0011920400.tif,cigarrete_study,the_american_tobacco_company_production_specifications,cigarrete_study/0001228150.tif,the_american_tobacco_company_production_specifications/0011920400.tif,0
2170,0001228095.tif,0001228002.tif,cigarrete_study,cigarrete_study,cigarrete_study/0001228095.tif,cigarrete_study/0001228002.tif,1
2171,0001228095.tif,0001139624.tif,cigarrete_study,ted_bates_production_bill,cigarrete_study/0001228095.tif,ted_bates_production_bill/0001139624.tif,0
2172,2031536184_2031536187.tif,2031535549_2031535552.tif,stress_characterization,stress_characterization,stress_characterization/2031536184_2031536187.tif,stress_characterization/2031535549_2031535552.tif,1
2173,2031536184_2031536187.tif,2074231007.tif,stress_characterization,philip_morris_facsimile_transmission,stress_characterization/2031536184_2031536187.tif,philip_morris_facsimile_transmission/2074231007.tif,0
